X,Y,field_1,field_2,field_3,field_4,field_5,field_6,field_7,field_8,field_9
479491.274469981,4428251.35506606,-105.240277,40.004203,143315,40.004203,-105.240277,1379106900,2013-09-13 17:15:00,Carbon,#boulderflood http://t.co/IEKum33u9r
477105.623386747,4429622.58070844,-105.268275,40.016496,143328,40.016496,-105.268275,1379107080,2013-09-13 17:18:00,Carbon,"I find it a touch unsettling that right in the middle of all this #boulderflood, Friday the 13th brings us sunshine."
476142.259161722,4429878.17415088,-105.27957292,40.01877213,143347,40.01877213,-105.27957292,1379107440,2013-09-13 17:24:00,Carbon,Got out of the house and came here to work today. #boulderflood (at @cheribundi w/ @jonpaleo) http://t.co/Z4dSBdPA1C
478274.47770174,4431268.61350819,-105.25463369,40.03135712,143357,40.03135712,-105.25463369,1379107560,2013-09-13 17:26:00,Carbon,Here comes the sun! The worst of the #boulderflood has to be over. http://t.co/X5JMbNJXRa
480103.897989253,4426426.35258773,-105.23304376,39.98777487,143358,39.98777487,-105.23304376,1379107560,2013-09-13 17:26:00,Carbon,Some neighbors and I helped an old lady up to our floor and stayed with her until water receded enough to get her home safe. #boulderflood
479056.426676097,4429034.54847221,-105.24539683,40.01124867,143359,40.01124867,-105.24539683,1379107560,2013-09-13 17:26:00,Carbon,Post flood sky #boulderflood @ 3665 Discovery Drive http://t.co/MJCm1xU2Mh
474884.972634576,4426039.74202992,-105.2941576,39.9841525990001,143361,39.9841525990001,-105.2941576,1379107620,2013-09-13 17:27:00,Carbon,@bouldercolorado clouds over the flatirons the morning after the #flood! Beautiful! http://t.co/hpSK2FCxAJ
480105.070413754,4426425.7823598,-105.23303001,39.98776976,143364,39.98776976,-105.23303001,1379107620,2013-09-13 17:27:00,Carbon,"Crazy night last night. There may be horrible damage out there, but I hope all stayed safe. #boulderflood #COflood"
479083.866233959,4429272.80828123,-105.245083,40.013396,143367,40.013396,-105.245083,1379107800,2013-09-13 17:30:00,Carbon,Another flooded bridge #boulderflood http://t.co/cVzmS1lZdj
478600.361711278,4429018.87294442,-105.25074,40.011096,143390,40.011096,-105.25074,1379108160,2013-09-13 17:36:00,Carbon,Creek path debris #boulderflood http://t.co/cAdbEFUXB8
477193.916918797,4429257.9873079,-105.26722758,40.01321352,143400,40.01321352,-105.26722758,1379108400,2013-09-13 17:40:00,Carbon,Boulder Creek Friday morning at Folsum Street panning east to west. Holy cow... #boulderflood @��_ http://t.co/Ug5csCSPQT
478547.273979074,4429018.13456846,-105.251362,40.011088,143402,40.011088,-105.251362,1379108460,2013-09-13 17:41:00,Carbon,Gettin muddy #boulderflood http://t.co/fFRcKPx2DG
478418.304150098,4429014.28176166,-105.252873,40.01105,143427,40.01105,-105.252873,1379108760,2013-09-13 17:46:00,Carbon,#boulderflood http://t.co/o0jguWJxHB
475543.567699574,4430483.71968031,-105.28661133,40.02421075,143433,40.02421075,-105.28661133,1379108820,2013-09-13 17:47:00,Carbon,Sunshine! #boulderflood http://t.co/iAbblxymaD
478213.963735538,4429148.74678474,-105.25527175,40.01225624,143450,40.01225624,-105.25527175,1379109060,2013-09-13 17:51:00,Carbon,A bench #boulderflood @ Scott Carpenter Park http://t.co/FqhduBZ4JT
479526.689563774,4431037.92366271,-105.23995,40.02931,143454,40.02931,-105.23995,1379109120,2013-09-13 17:52:00,Carbon,City of Boulder 100 and 500 year floodplain map https://t.co/HtiPX8ZFUI #boulderflood
478549.038331711,4426313.10480232,-105.25125199,39.98671649,143472,39.98671649,-105.25125199,1379109480,2013-09-13 17:58:00,Carbon,Wow Boulder is a hot mess today!! #flood
479526.689563774,4431037.92366271,-105.23995,40.02931,143491,40.02931,-105.23995,1379109840,2013-09-13 18:04:00,Carbon,Boulder creek is a little higher than usual. #boulderflood http://t.co/w4QJbbcA9s
479526.689563774,4431037.92366271,-105.23995,40.02931,143502,40.02931,-105.23995,1379110080,2013-09-13 18:08:00,Carbon,I hope all the prairie pups we see every morning didn���t drown!!!!! ?? #boulderflood
476654.742581603,4429355.45024744,-105.27354873,40.01407689,143510,40.01407689,-105.27354873,1379110260,2013-09-13 18:11:00,Carbon,Boulder High School Yacht Club #boulderflood @ Boulder High School http://t.co/noWvAbNXTq
476014.5700239,4429601.76875073,-105.28105899,40.01627819,143515,40.01627819,-105.28105899,1379110320,2013-09-13 18:12:00,Carbon,At least the sun is out? #boulderflood @ Gnip http://t.co/Q3OeQRV962
476663.882166506,4429310.26120618,-105.273440013,40.0136700040001,143519,40.0136700040001,-105.273440013,1379110380,2013-09-13 18:13:00,Carbon,���@GigsForGood: Boulder High School Yacht Club #boulderflood @ Boulder High School http://t.co/Yab9giHUOf���
479526.689563774,4431037.92366271,-105.23995,40.02931,143521,40.02931,-105.23995,1379110380,2013-09-13 18:13:00,Carbon,Just when you thought it would never get better...the sun comes back. #tantralake #boulderflood http://t.co/yl0YAQ1qfu
476547.067170885,4430161.81094365,-105.27483955,40.02133895,143531,40.02133895,-105.27483955,1379110860,2013-09-13 18:21:00,Carbon,Sorry but you have to throw your fists up in the air when national guard helicopters  fly in for rescues. #boulderflood  #hellyeah
477980.844847581,4429024.0820238,-105.257999,40.011127,143533,40.011127,-105.257999,1379110860,2013-09-13 18:21:00,Carbon,This water is insane #boulderflood http://t.co/WCJfq3hIyv
475035.287727329,4432568.9317897,-105.29264821,40.04298286,143538,40.04298286,-105.29264821,1379110980,2013-09-13 18:23:00,Carbon,"From the north end of spring valley, wonderland lake #boulderflood http://t.co/AglP2OKwOM"
478004.109279397,4428982.39287322,-105.257725,40.010752,143556,40.010752,-105.257725,1379111400,2013-09-13 18:30:00,Carbon,#boulderflood http://t.co/2apmGpUw22
478261.287168158,4432087.64337661,-105.25481575,40.03873596,143563,40.03873596,-105.25481575,1379111580,2013-09-13 18:33:00,Carbon,everyones thoughts are with those in boulder  #boulderflood #boulderstrong http://t.co/vi18MBkneN
475155.899757589,4432341.82097959,-105.29122565,40.04094024,143569,40.04094024,-105.29122565,1379111760,2013-09-13 18:36:00,Carbon,Wonderland and linden still a mess #boulderflood http://t.co/xeCXQstPPR
475633.702519706,4429032.35270347,-105.28550053,40.01113703,143576,40.01113703,-105.28550053,1379111880,2013-09-13 18:38:00,Carbon,"Buckled roads and flooded homes on 7th Street in Boulder.
#boulderflood #boulder http://t.co/4Pn41ffUuX"
475039.296995661,4432566.54226653,-105.29260112,40.04296145,143586,40.04296145,-105.29260112,1379112180,2013-09-13 18:43:00,Carbon,An example of the hillside slides above Linden #boulderflood http://t.co/K5HkAPy5bY
475046.672741542,4432565.52687352,-105.29251462,40.04295252,143590,40.04295252,-105.29251462,1379112300,2013-09-13 18:45:00,Carbon,Helicopter headed to Pinebrook Hills or beyond? #boulderflood http://t.co/HFLLoVXAtO
477515.137755809,4429712.27099071,-105.26347949,40.01731509,143593,40.01731509,-105.26347949,1379112360,2013-09-13 18:46:00,Carbon,Bit of a festival atmosphere downtown -- everyone and their dog out to see  #boulderflood
478106.775304611,4427832.0577325,-105.25648329,40.00039049,143606,40.00039049,-105.25648329,1379112480,2013-09-13 18:48:00,Carbon,Totally flooded underpass #boulderflood @ Shell http://t.co/cX4Hn6O6yI
477827.116730814,4428957.66065707,-105.25979795,40.01052454,143612,40.01052454,-105.25979795,1379112540,2013-09-13 18:49:00,Carbon,Middle of the flood #boulderflood @ University Village at Boulder Creek Apartments http://t.co/ZiKwTZqA1A
478077.264922621,4427831.86633644,-105.256829,40.000388,143615,40.000388,-105.256829,1379112660,2013-09-13 18:51:00,Carbon,The bike took a beating today #boulderflood http://t.co/7EQnX63YJy
478588.752056259,4427529.24494639,-105.25082691,39.99767459,143618,39.99767459,-105.25082691,1379112720,2013-09-13 18:52:00,Carbon,"Brace yourselves, you might see some weird stuffs on the ground #boulderflood"
478710.081386393,4426081.91350643,-105.24935816,39.98463759,143619,39.98463759,-105.24935816,1379112720,2013-09-13 18:52:00,Carbon,SOBO folks - trying to get from Broadway to McCaslin on Table Mesa. Possible? #BoulderFlood
478312.334039659,4427587.89972521,-105.254067,39.998196,143621,39.998196,-105.254067,1379112780,2013-09-13 18:53:00,Carbon,People still be out running today @OnlyInBoulder #boulderflood
476065.192634374,4429415.33717493,-105.28045893,40.01459994,143635,40.01459994,-105.28045893,1379113320,2013-09-13 19:02:00,Carbon,"The clouds finally took a chill pill, but this creek is still pissed. #boulderflood @ Boulder Creek http://t.co/anFGHMPDG7"
477834.037826514,4429225.40324745,-105.259726,40.012937,143639,40.012937,-105.259726,1379113440,2013-09-13 19:04:00,Carbon,No lunch here. #boulderflood http://t.co/hlDXuhjZLu
480225.506235591,4429254.83464564,-105.23170549,40.01326158,143666,40.01326158,-105.23170549,1379114040,2013-09-13 19:14:00,Carbon,"It may have been flooding, but we made the best of it... #bearcreeklake #boulderflood #slipnslide @��_ http://t.co/omvkmAkTPA"
479526.689563774,4431037.92366271,-105.23995,40.02931,143690,40.02931,-105.23995,1379114220,2013-09-13 19:17:00,Carbon,What #FridayThe13th can do to you ?? #boulderflood http://t.co/F4K11Y51EM
489546.88937934,4429966.7314575,-105.122495,40.0198425,143697,40.0198425,-105.122495,1379114280,2013-09-13 19:18:00,Carbon,Some raging waters under a sunny blue sky. Unfortunately more rain coming... #Boulderflood #Lafayette http://t.co/AqUO7SEFKB
481704.635604178,4431323.14483954,-105.2144324,40.0319297990001,143716,40.0319297990001,-105.2144324,1379114460,2013-09-13 19:21:00,Carbon,"Beautiful Boulder County, as we know it.  Take that, #boulderflood. (location: Valmont Rd) #nofilter http://t.co/8vMpdSaHWb"
474884.972634576,4426039.74202992,-105.2941576,39.9841525990001,143718,39.9841525990001,-105.2941576,1379114520,2013-09-13 19:22:00,Carbon,so happy to see the flatirons peeking through today #boulderflood http://t.co/YnnmLQ9fVv
478697.628223242,4426129.92752526,-105.24950559,39.98506987,143742,39.98506987,-105.24950559,1379114820,2013-09-13 19:27:00,Carbon,Crews clear the street. Near Table Mesa and Lehigh. #boulderflood @ Table Mesa http://t.co/kenCqqenrS
489547.315672983,4429966.4533943,-105.12249,40.01984,143763,40.01984,-105.12249,1379115060,2013-09-13 19:31:00,Carbon,Another picture of the #Boulderflood http://t.co/usfah7VHsD
479526.689563774,4431037.92366271,-105.23995,40.02931,143764,40.02931,-105.23995,1379115060,2013-09-13 19:31:00,Carbon,I need help getting the carpet out of my basement if anyone is available thanks #boulderflood
489547.315672983,4429966.4533943,-105.12249,40.01984,143770,40.01984,-105.12249,1379115120,2013-09-13 19:32:00,Carbon,Another picture of the #Boulderflood http://t.co/ioBhAJxoNy
479526.689563774,4431037.92366271,-105.23995,40.02931,143772,40.02931,-105.23995,1379115180,2013-09-13 19:33:00,Carbon,I am in /south Boulder by the rec center thanks #boulderflood
476663.882166506,4429310.26120618,-105.273440013,40.0136700040001,143803,40.0136700040001,-105.273440013,1379115900,2013-09-13 19:45:00,Carbon,Boulder high school #boulderflood http://t.co/ZiUPE5L2Sm
476663.882166506,4429310.26120618,-105.273440013,40.0136700040001,143806,40.0136700040001,-105.273440013,1379115900,2013-09-13 19:45:00,Carbon,Boulder high school and the creek. Spot the fire hydrant! #boulderflood http://t.co/WNvM4suvYl
476428.198330728,4428770.01061538,-105.27618198,40.00879597,143824,40.00879597,-105.27618198,1379116320,2013-09-13 19:52:00,Carbon,Hoping all my fellow buffs are staying safe amidst the craziness ? #boulderflood @ University of Colorado http://t.co/g7ZZup9wfX
479526.689563774,4431037.92366271,-105.23995,40.02931,143829,40.02931,-105.23995,1379116380,2013-09-13 19:53:00,Carbon,Quite the surreal day here in B-Town #BoulderFlood http://t.co/571nCihZpz
475019.79183599,4432449.38055243,-105.29282525,40.04190529,143841,40.04190529,-105.29282525,1379116620,2013-09-13 19:57:00,Carbon,Seeing a road grader and tow truck headed up Linden toward Pinebrook Hills! #boulderflood
475023.301118624,4432433.71574588,-105.29278351,40.04176426,143844,40.04176426,-105.29278351,1379116680,2013-09-13 19:58:00,Carbon,Spring Valley at Linden. #boulderflood  so they must be letting people in. http://t.co/JIs84TAbEd
475012.923728456,4432426.58197517,-105.29290488,40.04169968,143858,40.04169968,-105.29290488,1379116980,2013-09-13 20:03:00,Carbon,Also looks like rescue vehicles on Linden above Spring Valley and right here. #boulderflood http://t.co/KrRwPKhQYx
476908.245710787,4429816.02798851,-105.27059472,40.01823352,143862,40.01823352,-105.27059472,1379117100,2013-09-13 20:05:00,Carbon,"Hey, anyone know what to do with screwed up wet carpets? Any waste service working? #boulderflood"
479115.658816919,4426981.92501246,-105.2446368,39.99275658,143873,39.99275658,-105.2446368,1379117400,2013-09-13 20:10:00,Carbon,Biking the #boulderflood @ City of Boulder http://t.co/rs9x2quSop
475007.474332836,4432408.98872404,-105.29296808,40.04154101,143878,40.04154101,-105.29296808,1379117520,2013-09-13 20:12:00,Carbon,Chris Flood of floodplain management with city says Pinebrook Res dam has not broken but water is being released #boulderflood
478213.963735538,4429148.74678474,-105.25527175,40.01225624,143889,40.01225624,-105.25527175,1379117700,2013-09-13 20:15:00,Carbon,Recovering after the #flood #boulderstyle #boulderflood #slipandslide #grabyasuit @ Scott Carpenter Park http://t.co/9Yr99qghHj
475029.930727338,4432429.64272836,-105.29270564,40.04172776,143891,40.04172776,-105.29270564,1379117760,2013-09-13 20:16:00,Carbon,And yes his last name is really Flood. He said last night was intense. #boulderflood
479526.689563774,4431037.92366271,-105.23995,40.02931,143907,40.02931,-105.23995,1379118180,2013-09-13 20:23:00,Carbon,Can anyone help me get the carpet out of my basement? S. Boulder by the rec ctr. Thank you !! #boulderflood
484915.32720705,4425203.39834852,-105.17665923,39.97685592,143916,39.97685592,-105.17665923,1379118480,2013-09-13 20:28:00,Carbon,"Got to my destination - now I need some advice on basement flooding. Do you try &amp; salvage carpeting? Or lost cause? #BoulderFlood"
481068.892377983,4426397.93402107,-105.22174,39.987541,143917,39.987541,-105.22174,1379118480,2013-09-13 20:28:00,Carbon,Lake on South Boulder Road just east of 55th.  #boulderflood http://t.co/anzhaGp8GU
476927.427406731,4429817.2472753,-105.27036999,40.01824503,143936,40.01824503,-105.27036999,1379118720,2013-09-13 20:32:00,Carbon,"Basement is so screwed, but hey, safety first #boulderflood #coloradoflood http://t.co/qYWi6ggwc0"
475029.930727338,4432429.64272836,-105.29270564,40.04172776,143937,40.04172776,-105.29270564,1379118780,2013-09-13 20:33:00,Carbon,"���@JRoth: North Cedar Brook in Pine Brook Hills, sorta impassable. #boulderflood http://t.co/wdvFgte4UN��� yikes!"
475045.979861559,4432545.99225092,-105.29252199,40.0427765,143953,40.0427765,-105.29252199,1379119080,2013-09-13 20:38:00,Carbon,"���@robertrdenton: ""Boulder Boarding"" at Boulder High. #boulderflood https://t.co/zpA7fIBGXB��� but kinda gross!"
479764.369850742,4426852.04781182,-105.23703389,39.99160221,143956,39.99160221,-105.23703389,1379119200,2013-09-13 20:40:00,Carbon,Looks like we made it through the #boulderflood. Solid flood hike with @haenselburger // #canon #hike��_ http://t.co/of5nCXTenL
478697.628223242,4426129.92752526,-105.24950559,39.98506987,143970,39.98506987,-105.24950559,1379119620,2013-09-13 20:47:00,Carbon,Heavy equipment. Clearing road debris on eastbound Table Mesa Drive after the #boulderflood @ Table Mesa http://t.co/vFtryGaBEv
475842.403710853,4429179.29716325,-105.28306067,40.01246695,143972,40.01246695,-105.28306067,1379119680,2013-09-13 20:48:00,Carbon,"Our house got nailed harder than Kim Kardashian in her sex tape. Like her, we hope to gain unwarranted celebrity out of it. #boulderflood"
478263.743378824,4431275.46576393,-105.25475973,40.03141858,143979,40.03141858,-105.25475973,1379119800,2013-09-13 20:50:00,Carbon,The @YMCABV at Mapleton gave me a list of what they need for #boulderflood evacuees staying there. Can you donate? http://t.co/6Ubk5EOUMa
476217.300163385,4429386.62807818,-105.27867556,40.01434558,143991,40.01434558,-105.27867556,1379120220,2013-09-13 20:57:00,Carbon,#boulderflood volunteers are organizing at #Boulder #Fuse. Accepting donations to redistribute to flood victims. http://t.co/GZK9cpo6Zf
488734.875106494,4425297.4668255,-105.1319296,39.977763,143994,39.9777630000001,-105.1319296,1379120460,2013-09-13 21:01:00,Carbon,The aftermath of the flooding devastation in Louisville. #boulderflood http://t.co/X3NGNLE7fi
476654.742581603,4429355.45024744,-105.27354873,40.01407689,143997,40.01407689,-105.27354873,1379120700,2013-09-13 21:05:00,Carbon,Left field at #boulderhigh. #boulderflood #bouldercreek @ Boulder High School http://t.co/uopTzQ5PBo
475903.40712267,4429711.3373277,-105.28236564,40.0172622,144003,40.0172622,-105.28236564,1379121060,2013-09-13 21:11:00,Carbon,Thanks for being open @centroboulder you made our day #boulderflood http://t.co/0xIbwaMYnF
476663.882166506,4429310.26120618,-105.273440013,40.0136700040001,144018,40.0136700040001,-105.273440013,1379121300,2013-09-13 21:15:00,Carbon,#wakeboarding at #boulderhigh.  #boulderflood @ Boulder High School http://t.co/5KKlRcFE8V
488734.875106494,4425297.4668255,-105.1319296,39.977763,144029,39.9777630000001,-105.1319296,1379121480,2013-09-13 21:18:00,Carbon,"Nice shot of #boulderflood fun. This is in Louisville, about 20 mins NW from me. I take this road. Damn! #bouldercounty. #coloradoflood"
476654.742581603,4429355.45024744,-105.27354873,40.01407689,144030,40.01407689,-105.27354873,1379121540,2013-09-13 21:19:00,Carbon,#boulderhigh now has a lake. Crazy #boulderflood #bouldercreek @ Boulder High School http://t.co/4HrBkTWV6M
478729.109925903,4429553.82393357,-105.249249,40.015919,144051,40.015919,-105.249249,1379121960,2013-09-13 21:26:00,Carbon,Boulder creek after the flood #boulderflood http://t.co/wFJHX5VKOL
478724.415545536,4429557.25449686,-105.24930412,40.01594979,144083,40.01594979,-105.24930412,1379122920,2013-09-13 21:42:00,Carbon,The creek path closed the high water mark visible with wood and trees #boulderflood http://t.co/0oDtEVw6xx
478724.162355169,4429558.57156537,-105.24930713,40.01596165,144084,40.01596165,-105.24930713,1379122980,2013-09-13 21:43:00,Carbon,#boulderflood http://t.co/cl2m6LWqQF
479526.689563774,4431037.92366271,-105.23995,40.02931,144089,40.02931,-105.23995,1379123220,2013-09-13 21:47:00,Carbon,@1Password keeps your passwords safe even when your house floods in the #boulderflood
476420.544191191,4428760.38250298,-105.27627131,40.00870901,144097,40.00870901,-105.27627131,1379123340,2013-09-13 21:49:00,Carbon,The Boulder community has come together to help divert flood waters on 7th Street. #boulderflood #boulder http://t.co/EtWJ2EFvbk
474446.794647156,4422680.65495125,-105.2991577,39.953875,144122,39.9538750000001,-105.2991577,1379123880,2013-09-13 21:58:00,Carbon,"It is currently ILLEGAL to be in Boulder mountain parks or open spaces. STAY OUT, police say. #boulderflood"
480711.233029817,4432127.217111,-105.2260995,40.0391521,144123,40.0391521000001,-105.2260995,1379123880,2013-09-13 21:58:00,Carbon,"BoulderPD: Boulder Municipal Airport is being used by National Guard as a base, dropping off those rescued. #COFlood #BoulderFlood"
476161.445653604,4429467.42964035,-105.279333,40.015072,144128,40.015072,-105.279333,1379124120,2013-09-13 22:02:00,Carbon,Natural disaster and tourist attraction #boulderflood http://t.co/cLOxJrn80w
488734.875106494,4425297.4668255,-105.1319296,39.977763,144131,39.9777630000001,-105.1319296,1379124240,2013-09-13 22:04:00,Carbon,On a bike path to nowhere #boulderflood  in Louisville http://t.co/axkRH5abFb
488734.875106494,4425297.4668255,-105.1319296,39.977763,144132,39.9777630000001,-105.1319296,1379124360,2013-09-13 22:06:00,Carbon,"My short cut to grandmas is gone. Taken in Louisville, #coloradoflood  #boulderflood , http://t.co/Amn2jHIHHG"
483907.204368795,4424127.00617217,-105.18843884,39.96713925,144149,39.96713925,-105.18843884,1379125020,2013-09-13 22:17:00,Carbon,Round three headed your way. #boulderflood #coflood #colorado @ Boulder Scenic Area - Davidson Mesa http://t.co/ENY67t9YJo
476120.835867673,4430801.25186792,-105.27985794,40.02708814,144152,40.02708814,-105.27985794,1379125140,2013-09-13 22:19:00,Carbon,My friend @cour10ay had to rescue herself from the mountains after being trapped for two days! #legend #BoulderFlood http://t.co/i84UaJswk3
476065.192634374,4429415.33717493,-105.28045893,40.01459994,144154,40.01459994,-105.28045893,1379125140,2013-09-13 22:19:00,Carbon,Those rain clouds are not welcome here. Enough! #boulderflood @ Boulder Creek http://t.co/bTckrN5WKZ
476155.485912623,4429167.1011711,-105.2793918,40.01236597,144159,40.01236597,-105.2793918,1379125320,2013-09-13 22:22:00,Carbon,@dailycamera @bouldercolorado where are volunteer opportunities coming out of this disaster? #boulderflood
479061.963768963,4432991.08225432,-105.24545969,40.04689589,144164,40.04689589,-105.24545969,1379125560,2013-09-13 22:26:00,Carbon,Unreal. #boulderflood @ 4 Mile Creek http://t.co/wiEteKzBJR
476439.226603341,4428594.56078164,-105.2760464,40.00721553,144167,40.00721553,-105.2760464,1379125560,2013-09-13 22:26:00,Carbon,7th street is beginning to disappear... #boulderflood @ The Hill http://t.co/K5UPmyYFDH
476289.992101398,4420239.07929883,-105.2774903,39.9319306,144176,39.9319306000001,-105.2774903,1379125680,2013-09-13 22:28:00,Carbon,"WEATHER update: rain moving into area, could bring intense rain in Eldorado Springs. Totals could be half-inch in one hour. #boulderflood"
475056.128476752,4430082.45428841,-105.29230826,40.02058122,144186,40.02058122,-105.29230826,1379126040,2013-09-13 22:34:00,Carbon,Looking down on Fourmile Rd from Poorman. #boulderflood http://t.co/79VG0qnWiw
473681.058257745,4431208.78711057,-105.3084677,40.0306872990001,144198,40.0306872990001,-105.3084677,1379126340,2013-09-13 22:39:00,Carbon,".. And now, a Blackhawk helicopter flying over Sunshine Canyon towards Salina in Fourmile Canyon #boulderflood #cowx"
476363.482210499,4429347.09100108,-105.27696124,40.01399347,144199,40.01399347,-105.27696124,1379126340,2013-09-13 22:39:00,Carbon,"Uh, yeah. #boulderflood @ Boulder Creek http://t.co/tnwnX8pSv1"
474761.952779132,4432529.593467,-105.2958508,40.0426203,144208,40.0426203,-105.2958508,1379126640,2013-09-13 22:44:00,Carbon,#aftermath #boulderflood #boulder @ Linden Dr http://t.co/22VENSNy1g
479526.689563774,4431037.92366271,-105.23995,40.02931,144212,40.02931,-105.23995,1379126760,2013-09-13 22:46:00,Carbon,Pictures for #boulderflood are extremely helpful. Less helpful when information about where picture was taken is missing from tweet.
479526.689563774,4431037.92366271,-105.23995,40.02931,144217,40.02931,-105.23995,1379126880,2013-09-13 22:48:00,Carbon,���@VailResorts: #Vail Resorts contributes $100K and $1 per season pass sale to #BoulderFlood #COFlood relief efforts http://t.co/48xumucUyB���
476065.192634374,4429415.33717493,-105.28045893,40.01459994,144240,40.01459994,-105.28045893,1379127480,2013-09-13 22:58:00,Carbon,The time is now (or rather yesterday) #boulderflood @ Boulder Creek http://t.co/RKL0WMqrJX
480711.233029817,4432127.217111,-105.2260995,40.0391521,144264,40.0391521000001,-105.2260995,1379128200,2013-09-13 23:10:00,Carbon,Jamestown residents just evacuated and flown in to Boulder Municipal Airport. #boulderflood  http://t.co/rQ6c0J4Scx
477827.116730814,4428957.66065707,-105.25979795,40.01052454,144271,40.01052454,-105.25979795,1379128260,2013-09-13 23:11:00,Carbon,I was hoping for a kayaker to come by #boulderflood @ University Village at Boulder Creek Apartments http://t.co/hVrEVfFyO9
480711.233029817,4432127.217111,-105.2260995,40.0391521,144275,40.0391521000001,-105.2260995,1379128320,2013-09-13 23:12:00,Carbon,VIDEO: Chinook copter landing at Boulder Municipal airport with evacuees. #boulderflood  http://t.co/Q6dy2a1Do6
478588.766924779,4427503.2818342,-105.25082588,39.99744067,144279,39.99744067,-105.25082588,1379128500,2013-09-13 23:15:00,Carbon,Getting dirty #boulderflood @ CU: Bear Creek Apartments http://t.co/grb6uYOqGG
479115.658816919,4426981.92501246,-105.2446368,39.99275658,144291,39.99275658,-105.2446368,1379128860,2013-09-13 23:21:00,Carbon,I guess someone was preparing for the #boulderflood a bit differently @ City of Boulder http://t.co/LtP7qVApfB
477072.202020133,4429151.96553037,-105.26865,40.012255,144299,40.0122550000001,-105.26865,1379129040,2013-09-13 23:24:00,Carbon,"Evacuation lifted for Faculty/Staff &amp; Athens Court residents. Full details http://t.co/s4eLsgta3T #BoulderFlood"
475962.976647724,4429427.6422542,-105.2816571,40.0147079,144316,40.0147079000001,-105.2816571,1379129700,2013-09-13 23:35:00,Carbon,Boulder public library was full of mud and debree. #boulderflood http://t.co/WsTUzh55qn
474861.444659785,4429229.51809601,-105.29455662,40.01289078,144351,40.01289078,-105.29455662,1379130960,2013-09-13 23:56:00,Carbon,Washed up grill from nearby house. #coflood #boulderflood @ Eben G. Fine Park http://t.co/ZAF3SjF1Kc
475356.863509141,4433669.74379347,-105.28892046,40.05291021,144357,40.05291021,-105.28892046,1379131260,2013-09-14 00:01:00,Carbon,"wore rubber boots,  in two basements, used a shop vac and moved furniture. Hang tough flood survivors #boulderflood #boulderstrong"
474986.07486824,4427935.49977672,-105.29304645,40.0012357995001,144364,40.0012357995001,-105.29304645,1379131320,2013-09-14 00:02:00,Carbon,West Pennsylvania Ave is trashed from Gregory Creek.  #boulderflood http://t.co/BbIQ85UO5x
475799.080110334,4427833.6538308,-105.28351814,40.00034189,144367,40.00034189,-105.28351814,1379131500,2013-09-14 00:05:00,Carbon,"A display of community strength at the Fox Theater on ""The Hill"": Stay Strong Boulder #boulderflood #boulder http://t.co/WZzIAyUBxC"
476186.346088482,4434764.82479732,-105.27923584,40.0628003,144393,40.0628003,-105.27923584,1379132460,2013-09-14 00:21:00,Carbon,Best way to celebrate the end of the #boulderflood rain... #upslope #pumpkin #ale @ Upslope Brewery http://t.co/roGJUFoXP0
485426.275827309,4423308.75455061,-105.170633,39.9597945,144403,39.9597945,-105.170633,1379132940,2013-09-14 00:29:00,Carbon,They just sent up the Guard helicopters from Rocky Mtn Airport...on their way up to Lyons and the mtn towns. #COFlood�� #Boulderflood��
474986.07486824,4427935.49977672,-105.29304645,40.0012357995001,144411,40.0012357995001,-105.29304645,1379133240,2013-09-14 00:34:00,Carbon,7th and University is still battling Gregory Creek. #boulderflood http://t.co/hm17CSEfAF
478715.053220409,4431586.73386122,-105.24948042,40.03423451,144415,40.03423451,-105.24948042,1379133300,2013-09-14 00:35:00,Carbon,@Athleta thank you for all the support in getting through this tragic time. ThankYouAll for your kindness! #staystrongboulder #boulderflood
474986.07486824,4427935.49977672,-105.29304645,40.0012357995001,144421,40.0012357995001,-105.29304645,1379133420,2013-09-14 00:37:00,Carbon,Gregory Creek flowing still straight into this home at 6pm #boulderflood http://t.co/QlADkCvpgI
474986.07486824,4427935.49977672,-105.29304645,40.0012357995001,144447,40.0012357995001,-105.29304645,1379134260,2013-09-14 00:51:00,Carbon,���@expedition: Gregory Creek flowing still straight into this home at 6pm #boulderflood http://t.co/GmtMoIqwVx���
488734.875106494,4425297.4668255,-105.1319296,39.977763,144466,39.9777630000001,-105.1319296,1379134980,2013-09-14 01:03:00,Carbon,"���@TheCherryMama: My short cut to grandmas is gone. Taken in Louisville, #coloradoflood  #boulderflood , http://t.co/WflmwGrwkg��� OMG.????????"
473884.932954553,4431808.4976112,-105.3061024,40.0360968,144471,40.0360968000001,-105.3061024,1379135220,2013-09-14 01:07:00,Carbon,Hopefully the end is in sight! #boulderflood mount Sanitas http://t.co/OIFYL6LMQy
476171.407953988,4434767.79521888,-105.27941111,40.06282664,144478,40.06282664,-105.27941111,1379135400,2013-09-14 01:10:00,Carbon,Crazy couple of days with the #boulderflood might sleep a little more soundly tonight be safe everyone http://t.co/x5C9ACkGBt
485786.137494208,4425345.6208661,-105.16646417,39.97815241,144480,39.97815241,-105.16646417,1379135520,2013-09-14 01:12:00,Carbon,Sun is gonna rise again. #boulderflood @ Davidson Mesa http://t.co/BORfVpI2kY
